names,scores,logfoldchanges,pvals,pvals_adj
Dmel_CR34094,89.73572,1.6491265,0.0,0.0
Dmel_CG41128,69.167206,3.2820773,0.0,0.0
Dmel_CG30425,63.660645,1.2287385,0.0,0.0
Dmel_CG17903,61.401848,1.6134515,0.0,0.0
Dmel_CG9032,60.118313,2.044916,0.0,0.0
Dmel_CR33925,56.439686,1.1899773,0.0,0.0
Dmel_CG43770,55.061874,1.448948,0.0,0.0
Dmel_CG2096,46.777813,1.4013724,0.0,0.0
Dmel_CG10071,46.66678,0.9584444,0.0,0.0
Dmel_CG8989,46.513893,0.8630579,0.0,0.0
Dmel_CG3997,40.766502,0.99855465,0.0,0.0
Dmel_CG12218,39.154247,0.46701258,0.0,0.0
Dmel_CG7646,38.072933,0.9518096,0.0,0.0
Dmel_CG7641,37.338936,1.5622118,3.8337411949453354e-305,2.015167721711066e-302
Dmel_CR34335,36.49199,0.42396212,1.4858703895113816e-291,6.298652512441635e-289
Dmel_CG34418,36.347107,0.87567097,2.9194286412698893e-289,1.198881617966488e-286
Dmel_CG12223,35.837845,0.8487725,2.844040132300817e-281,1.1325312538959102e-278
Dmel_CG14307,35.428402,1.2409719,6.240049978535874e-275,2.342871336226855e-272
Dmel_CG7761,35.062,1.6554959,2.559299127282821e-269,8.623525597852192e-267
Dmel_CG42613,34.749626,0.93244314,1.4040867181044055e-264,4.5002691616121933e-262
Dmel_CG34200,34.71684,1.7527235,4.389035615447482e-264,1.3732456433951276e-261
Dmel_CG4013,34.658096,0.9217928,3.373561055209248e-263,1.0309759494535983e-260
Dmel_CG3001,33.70099,0.804999,5.590921041337607e-249,1.5971802913960325e-246
Dmel_CG14482,32.77823,0.9445553,1.2031109962188117e-235,3.162016320262281e-233
Dmel_CG5099,32.619556,0.86365527,2.1662273975757836e-233,5.581645927753602e-231
Dmel_CG31605,32.09625,0.6873474,4.973547206375767e-226,1.1670961399818564e-223
Dmel_CG9755,31.93189,0.61935717,9.639808485191899e-224,2.1470631068458768e-221
Dmel_CG32498,31.799463,0.6572493,6.584766320707372e-222,1.4421735703402596e-219
Dmel_CG8649,31.757198,0.90777665,2.525939195883769e-221,5.441535569362067e-219
Dmel_CG1268,31.671545,0.83381,3.8309660865945905e-220,8.119794410312825e-218
Dmel_CG1770,31.646067,0.9545537,8.589379830522512e-220,1.7916355611570846e-217
Dmel_CG9748,31.605824,0.8607061,3.070837157441962e-219,6.305292357178878e-217
Dmel_CG4609,31.205008,0.7647418,9.111735534040893e-214,1.814201767467142e-211
Dmel_CG33100,31.103441,0.8233572,2.1637556485842058e-212,4.24386760866344e-210
Dmel_CG7134,30.960934,1.3020651,1.810530326901851e-210,3.448141887799598e-208
Dmel_CG11266,30.85605,0.880325,4.6467852095338793e-209,8.723343491212101e-207
Dmel_CR33682,30.654455,3.871393,2.3050618060291297e-206,4.1494270127436704e-204
Dmel_CG34412,28.20099,0.80007493,5.686258571531188e-175,8.790955751587217e-173
Dmel_CG14975,27.86711,0.78178096,6.683335032972098e-171,1.0212291356777481e-168
Dmel_CG32230,27.408669,0.7078537,2.1619332667681815e-165,3.19213090546075e-163
Dmel_CG44774,27.109846,1.0100527,7.53740150310014e-162,1.0766194907852059e-159
Dmel_CG14821,26.561392,0.91748977,1.8969870980424327e-155,2.6240323637237483e-153
Dmel_CG4396,26.559896,0.41279283,1.9739695891053768e-155,2.702076496920183e-153
Dmel_CG11486,26.265404,0.7580042,4.76693661832796e-152,6.457970525922446e-150
Dmel_CG1725,26.20192,0.6428375,2.526881419968657e-151,3.388341708143686e-149
Dmel_CG2252,25.862276,0.5783561,1.7705652687012548e-147,2.25893186368963e-145
Dmel_CG3421,25.825476,0.83014214,4.589391117047453e-147,5.798960448953902e-145
Dmel_CG45050,25.577213,0.7376494,2.7355670411976534e-144,3.391328913997959e-142
Dmel_CG40002,25.363205,2.277913,6.425903470831597e-142,7.747045643137432e-140
Dmel_CG40049,25.161537,0.7128706,1.0567054632034178e-139,1.2623787719960101e-137
Dmel_CG3985,25.011543,0.6762467,4.578598283090453e-138,5.420482886314563e-136
Dmel_CG42338,25.00601,0.4287891,5.2590668304921207e-138,6.170481894597942e-136
Dmel_CG4672,24.978834,1.0293853,1.0383748193940478e-137,1.2075472125360337e-135
Dmel_CG1511,24.888042,0.85945475,1.0024401963343078e-136,1.1555321596516788e-134
Dmel_CG1506,24.750338,0.8032908,3.074464728614757e-135,3.4828914654074586e-133
Dmel_CG5014,24.579071,0.57979167,2.115080222298549e-133,2.375578564207285e-131
Dmel_CG4467,24.554161,0.66780365,3.9043371588640525e-133,4.348041915646823e-131
Dmel_CG33181,24.536983,0.76952434,5.956137524072598e-133,6.577277580154455e-131
Dmel_CG4268,24.421564,0.60927725,1.0093479282186222e-131,1.0961852169190839e-129
Dmel_CG17397,24.317356,2.2937348,1.2846738083483069e-130,1.3837621734020576e-128
Dmel_CG17888,24.120565,0.41698408,1.5211681816881074e-128,1.5991736860450735e-126
Dmel_CG7434,24.09828,1.8239672,2.6057363314683506e-128,2.7176175501448885e-126
Dmel_CG14617,23.995386,0.9269261,3.107008528249452e-127,3.1650541914516316e-125
Dmel_CG7425,23.684294,0.6383775,5.234568436252885e-124,5.171989760962343e-122
Dmel_CG9034,23.47311,0.68363965,7.679054657654041e-122,7.419886562958216e-120
Dmel_CG1921,23.437197,0.85986835,1.785607165328072e-121,1.7127491795311092e-119
Dmel_CG10777,23.122995,0.716737,2.7185477099972442e-118,2.5887272070343325e-116
Dmel_CG44436,23.111061,0.7134913,3.5841137602689696e-118,3.3884056779636355e-116
Dmel_CG9553,23.084766,0.77591985,6.58630158456552e-118,6.138339654097553e-116
Dmel_CG5870,23.07742,0.73929507,7.8059435017710254e-118,7.223796025124862e-116
Dmel_CG9470,22.999224,0.9554435,4.745487301048293e-117,4.3608705330822105e-115
Dmel_CG10545,22.958115,0.4486775,1.222636572452172e-116,1.1080460136961374e-114
Dmel_CR34096,22.877563,2.6360762,7.772386840162855e-116,6.901144288282438e-114
Dmel_CG18001,22.767319,0.43076488,9.66804335498339e-115,8.413758789922963e-113
Dmel_CG3009,22.34535,0.8505211,1.3399327267803246e-110,1.150853330890212e-108
Dmel_CG5685,22.299238,0.9874473,3.758490817785351e-110,3.1864727636462774e-108
Dmel_CG11347,22.079668,0.5681797,4.957188584363428e-108,4.122937670070874e-106
Dmel_CG40045,21.936161,0.85667974,1.1740536883750785e-106,9.703295294928873e-105
Dmel_CG14446,21.880688,0.6957221,3.9681614075127416e-106,3.2591005660078085e-104
Dmel_CG6946,21.740368,0.8319527,8.521473155105422e-105,6.955321660325488e-103
Dmel_CG10719,21.713226,0.73202276,1.538678903555514e-104,1.2481345352853708e-102
Dmel_CG13739,21.672401,0.8453086,3.7374997502674706e-104,2.9947856230649287e-102
Dmel_CG9390,21.664888,1.1986614,4.399837553874707e-104,3.5041372906343957e-102
Dmel_CG9533,21.572443,0.8992536,3.2601428324779706e-103,2.5808154796140367e-101
Dmel_CG1527,21.553823,0.7286334,4.875119519655663e-103,3.836164407652399e-101
Dmel_CG8440,21.529188,0.62881976,8.297487460444594e-103,6.490314447482286e-101
Dmel_CG18405,21.225168,0.55137235,5.592665085679435e-100,4.29784864859143e-98
Dmel_CG43073,21.12351,0.557546,4.836376253509087e-99,3.6950476946141223e-97
Dmel_CG33481,21.108332,0.67317724,6.668474739081298e-99,5.065342574928749e-97
Dmel_CG34403,21.096128,0.45321646,8.63198738773992e-99,6.519134842660361e-97
Dmel_CG8384,21.026625,0.7966039,3.7436056634285033e-98,2.8111269727493694e-96
Dmel_CG41623,20.945524,0.5352371,2.0612128066558422e-97,1.5217077242845183e-95
Dmel_CR40596,20.841013,2.7699602,1.8390590615910703e-96,1.3426152849093475e-94
Dmel_CG43782,20.520638,0.53122675,1.4085468291127347e-93,9.951459076005616e-92
Dmel_CG40228,20.519695,0.8331564,1.436076711707293e-93,1.009170271045216e-91
Dmel_CG9038,20.473984,0.81660414,3.673272120032722e-93,2.543423794189705e-91
Dmel_CG15431,20.47392,0.84897894,3.6781076032499146e-93,2.543423794189705e-91
Dmel_CG32369,20.473673,0.8122275,3.6967806459952338e-93,2.543423794189705e-91
Dmel_CG8226,20.262644,0.6828253,2.7479812635283784e-91,1.880792801251376e-89
Dmel_CG8974,20.238747,1.1421678,4.4636891600464575e-91,3.0392403757601294e-89
Dmel_CG10084,20.225311,0.97358954,5.861885750379126e-91,3.9503097767042105e-89
Dmel_CG17342,20.222855,0.45763287,6.161185745508718e-91,4.109854917854318e-89
Dmel_CG9819,20.221235,0.52942556,6.366814209130698e-91,4.2255709859690156e-89
Dmel_CG1640,20.138474,1.1114153,3.396378148890224e-90,2.242804284149067e-88
Dmel_CG9239,20.11408,0.7980938,5.5558763581670326e-90,3.6504885611336487e-88
Dmel_CG15319,20.083185,0.61584526,1.0354007487887344e-89,6.769254348175502e-88
Dmel_CG34362,20.081442,0.50903136,1.0723549627256375e-89,6.976146814444357e-88
Dmel_CG8442,19.906897,0.808297,3.5461037340124406e-88,2.2955344418057873e-86
Dmel_CG44422,19.825401,0.724852,1.7974307950528086e-87,1.1578450038131842e-85
Dmel_CG32544,19.799593,1.0965554,3.001128037529705e-87,1.9052088667235678e-85
Dmel_CG8663,19.782528,0.14221437,4.210492352264633e-87,2.660100000053343e-85
Dmel_CG9412,19.772991,0.55238676,5.086943427783196e-87,3.198446104521482e-85
Dmel_CG46385,19.700706,0.6303916,2.1263196929622396e-86,1.3242638429012696e-84
Dmel_CG8764,19.533634,0.6736874,5.684702492571093e-85,3.490779226863399e-83
Dmel_CG13316,19.427094,0.63618803,4.554241781956838e-84,2.7835949421718514e-82
Dmel_CG7958,19.366478,0.53897154,1.4804345481526798e-83,8.965156865103393e-82
Dmel_CG43737,19.266356,0.5263253,1.0293459096449183e-82,6.204878256258656e-81
Dmel_CG15304,19.241896,0.46238962,1.6506256310962237e-82,9.904507496911176e-81
Dmel_CG1975,19.230093,0.6084742,2.0725687147826186e-82,1.2379829764071997e-80
Dmel_CG12025,19.204828,0.651291,3.372424632814292e-82,1.996262707198766e-80
Dmel_CG42252,19.160547,0.49338087,7.90386379432722e-82,4.6576087049889696e-80
Dmel_CG9854,19.126457,0.74074584,1.5206115435759525e-81,8.92069477416589e-80
Dmel_CG11665,19.124468,0.8395823,1.5797834522334832e-81,9.226637487022313e-80
Dmel_CG32000,19.054134,0.5017107,6.071141025179704e-81,3.5301267350392254e-79
Dmel_CR46282,19.020948,2.0331216,1.143947556551032e-80,6.622297286624279e-79
Dmel_CG15532,18.940012,0.49638072,5.338588787504929e-80,3.0501910981131423e-78
Dmel_CG14028,18.880579,0.37822846,1.6476941905893666e-79,9.373311410621155e-78
Dmel_CG2380,18.871712,0.80584997,1.948791229020667e-79,1.1038390319207149e-77
Dmel_CG15899,18.853136,0.49334878,2.769330956769772e-79,1.5618788885369774e-77
Dmel_CG9113,18.787981,0.7911731,9.47152069121849e-79,5.273951415394159e-77
Dmel_CG12690,18.748749,0.7079443,1.9819858500112938e-78,1.0989567955695532e-76
Dmel_CG42258,18.484953,0.71439624,2.7293957230748962e-76,1.4944578832053006e-74
Dmel_CG6622,18.465336,0.5073433,3.9257184335704017e-76,2.1405753500227655e-74
Dmel_CG43743,18.346807,0.59885466,3.500926292356901e-75,1.885478377371395e-73
Dmel_CG6703,18.31725,0.4603626,6.028422838870151e-75,3.233449164309904e-73
Dmel_CG43744,18.305408,0.4542237,7.492670312990734e-75,4.002487015569563e-73
Dmel_CG32850,18.303066,0.9366657,7.821963999902475e-75,4.161474855170786e-73
Dmel_CG32149,18.191603,0.58567226,6.015605842357152e-74,3.187543402194167e-72
Dmel_CG9086,18.172838,0.927472,8.470144883781278e-74,4.4701274665770995e-72
Dmel_CG17759,18.166958,0.65892684,9.428424490354346e-74,4.955957049109858e-72
Dmel_CG32057,18.098505,0.9015028,3.2743290314790396e-73,1.7007097945717808e-71
Dmel_CG5282,18.084005,1.2164497,4.259823986610755e-73,2.2038719294508635e-71
Dmel_CG11111,18.081938,0.5526114,4.422568024704262e-73,2.2790967220642633e-71
Dmel_CG10798,18.009447,1.242608,1.6425940330005839e-72,8.398960384303765e-71
Dmel_CG1411,17.950645,1.1580288,4.743544934582288e-72,2.406753821828025e-70
Dmel_CG18619,17.868711,0.898123,2.0671064820986425e-71,1.0407603939179411e-69
Dmel_CG42275,17.855793,0.75655544,2.6055077560135737e-71,1.301862259383056e-69
Dmel_CG10897,17.82424,0.5752208,4.5828477179488035e-71,2.2811818886956524e-69
Dmel_CG8127,17.748377,0.3646199,1.7740878863185856e-70,8.731568881690087e-69
Dmel_CG3161,17.6436,0.29068074,1.1396129357225325e-69,5.587930443406641e-68
Dmel_CG43778,17.614763,0.67305005,1.897831537151786e-69,9.27115398874038e-68
Dmel_CG32575,17.556236,0.7383724,5.329378207033406e-69,2.5938281118009624e-67
Dmel_CG17124,17.542667,0.5683215,6.767416107182258e-69,3.281572511604503e-67
Dmel_CG2865,17.521381,0.7102803,9.840558946514527e-69,4.754220041034831e-67
Dmel_CG5053,17.495003,0.6648429,1.5640625324944842e-68,7.528698073080592e-67
Dmel_CG43736,17.40907,0.53712285,7.041891781751368e-68,3.377281018393968e-66
Dmel_CG32697,17.370049,0.5675043,1.3910859528677726e-67,6.647367456958327e-66
Dmel_CG7181,17.353336,0.39821056,1.8611534106077555e-67,8.861382959708883e-66
Dmel_CG9907,17.27736,0.2895261,6.966353679641883e-67,3.304868364771624e-65
Dmel_CG7437,17.248083,0.39557952,1.15674961353979e-66,5.467930457383591e-65
Dmel_CG8184,17.235155,0.8957985,1.4466344170651008e-66,6.78936531237589e-65
Dmel_CG40263,17.226328,0.53259474,1.6851586033402438e-66,7.88066519804062e-65
Dmel_CG34401,17.201124,0.44079176,2.604275238255342e-66,1.2135737909898387e-64
Dmel_CG15154,17.114927,0.65547985,1.1485778354314808e-65,5.3145990617623555e-64
Dmel_CG8250,17.110556,0.4345483,1.2381304876714698e-65,5.708867627540626e-64
Dmel_CG1210,17.077549,0.86301124,2.1808977316280278e-65,1.0020691290672697e-63
Dmel_CG3653,16.984236,0.5639556,1.0744538957841244e-64,4.902568973784437e-63
Dmel_CG17998,16.938303,0.50016564,2.34798997277106e-64,1.067644852324723e-62
Dmel_CG3869,16.910019,0.640946,3.795821028541694e-64,1.7113752652216274e-62
Dmel_CG7962,16.909912,0.75091517,3.802766741075376e-64,1.7113752652216274e-62
Dmel_CG2621,16.871447,0.4167999,7.298642202328754e-64,3.2734285727236235e-62
Dmel_CG3954,16.80423,0.4567023,2.27242294141075e-63,1.008848306522928e-61
Dmel_CG7007,16.797813,0.5794368,2.5320939287689586e-63,1.1203449938704675e-61
Dmel_CG7015,16.793669,0.32809702,2.7152845245111726e-63,1.197367581765145e-61
Dmel_CG1659,16.72561,0.5148247,8.529864900096654e-63,3.7363651550723376e-61
Dmel_CG44838,16.69907,0.6146699,1.3312492169692795e-62,5.8119421794662134e-61
Dmel_CG8912,16.65507,0.6352398,2.780234411959064e-62,1.2057775712064046e-60
Dmel_CG40196,16.577375,0.57068783,1.015674862573963e-61,4.3904550556198834e-60
Dmel_CG2257,16.555332,0.7380877,1.4653052841681938e-61,6.313303848935815e-60
Dmel_CG1618,16.52697,0.55605,2.346437246339413e-61,1.0076644396779812e-59
Dmel_CG5036,16.512306,0.40480465,2.9922736705757727e-61,1.280829586483265e-59
Dmel_CG17698,16.49866,0.6349991,3.75133831239523e-61,1.6005304143891464e-59
Dmel_CG5744,16.473892,0.3811485,5.651402185850731e-61,2.3879445699120406e-59
Dmel_CG10804,16.446482,0.5360675,8.888485487992731e-61,3.7437047371061696e-59
Dmel_CG43347,16.418032,0.63527006,1.4210103229736234e-60,5.9659733719477265e-59
Dmel_CG32767,16.398003,0.41789353,1.9762694300340073e-60,8.270750503209201e-59
Dmel_CG7503,16.374897,0.4619102,2.889957012547089e-60,1.2056166699009935e-58
Dmel_CG3981,16.341137,0.54241955,5.030649199997172e-60,2.092017757505153e-58
Dmel_CG9244,16.313232,0.7259106,7.947446790129688e-60,3.294555150444613e-58
Dmel_CG31360,16.266598,1.593558,1.703646078715445e-59,7.040129912075366e-58
Dmel_CG4262,16.263584,0.4014194,1.7895722114154508e-59,7.372027721069104e-58
Dmel_CG17090,16.260794,0.468462,1.8729795085921877e-59,7.691507413253107e-58
Dmel_CG5680,16.224028,0.6418839,3.4108058406082044e-59,1.3963052819760875e-57
Dmel_CG45002,16.214367,0.6113535,3.99172798880653e-59,1.6290465062393356e-57
Dmel_CG16752,16.17666,0.8641173,7.368473495493905e-59,2.99780526948252e-57
Dmel_CG6151,16.063408,0.49832007,4.605334868790069e-58,1.8621140157160088e-56
Dmel_CG12559,16.032986,0.45989826,7.51830278136605e-58,3.0121346600588797e-56
Dmel_CG1922,15.99424,0.49081,1.4015899818502683e-57,5.59826563875209e-56
Dmel_CG32683,15.989554,0.89714575,1.5110689360354302e-57,6.017259663164118e-56
Dmel_CG17514,15.976411,0.45384315,1.8658424146333035e-57,7.407563495678623e-56
Dmel_CG42594,15.972613,0.6601459,1.9830000645305817e-57,7.84897706264951e-56
Dmel_CG6024,15.968119,0.5417239,2.1311902252724613e-57,8.410201426518142e-56
Dmel_CG7392,15.964052,0.646374,2.27471501916707e-57,8.949709600860619e-56
Dmel_CG4453,15.933594,0.64697635,3.704434701768882e-57,1.4531336243565637e-55
Dmel_CG9565,15.838667,1.0151954,1.6835135171271461e-56,6.564703598981552e-55
Dmel_CG11768,15.732377,1.7266488,9.073975832038097e-56,3.517437062206862e-54
Dmel_CR45102,15.726975,1.2867087,9.882066486505193e-56,3.8194186970342567e-54
Dmel_CG40498,15.717309,0.4482855,1.1510955822352393e-55,4.4229669725594384e-54
Dmel_CG12424,15.675346,0.77742714,2.2300680475855732e-55,8.543826301260063e-54
Dmel_CG7439,15.605218,0.98037416,6.708007502732028e-55,2.555070336040626e-53
Dmel_CG34439,15.557891,0.47029018,1.4065781486924458e-54,5.342151286695789e-53
Dmel_CG4620,15.536344,0.691845,1.969030188130753e-54,7.435352213283399e-53
Dmel_CG4577,15.522898,0.6329393,2.4283153034901964e-54,9.143407278843744e-53
Dmel_CG3399,15.508191,0.57610166,3.0535974593649125e-54,1.1464949775289805e-52
Dmel_CG42403,15.505026,0.65275645,3.207866527796365e-54,1.2009850154351006e-52
Dmel_CG5659,15.48525,0.5340451,4.363585130863696e-54,1.6290304603602226e-52
Dmel_CG9659,15.480579,0.43364373,4.692252722362785e-54,1.744867889098453e-52
Dmel_CG13624,15.480468,0.5543455,4.7004279182775466e-54,1.744867889098453e-52
Dmel_CG18023,15.465932,0.95979,5.891461384022888e-54,2.180836452040698e-52
Dmel_CG31163,15.452418,0.5635564,7.266526439350811e-54,2.6822871893120508e-52
Dmel_CG5444,15.4414215,0.8271489,8.617947308626323e-54,3.1722253664610225e-52
Dmel_CG31795,15.425374,0.2649316,1.1051261350109621e-53,4.05655378217292e-52
Dmel_CG42328,15.364037,0.72029436,2.8524862576868442e-53,1.0412367197850784e-51
Dmel_CG42389,15.340727,0.47328314,4.0859422564843415e-53,1.4873508917579148e-51
Dmel_CG14853,15.326722,0.7386224,5.069325827267644e-53,1.8402212899481798e-51
Dmel_CG8567,15.31224,0.6447303,6.3344775514380815e-53,2.286850810534281e-51
Dmel_CG4999,15.250249,0.5005008,1.640058855855788e-52,5.888528258142326e-51
Dmel_CG31221,15.173729,0.38086337,5.279058045052897e-52,1.8851114611423944e-50
Dmel_CG13375,15.15839,1.0632966,6.668362466609252e-52,2.374768324490845e-50
Dmel_CG7145,15.140062,0.5683596,8.813016727999936e-52,3.130050076287761e-50
Dmel_CG15862,15.132391,0.4634624,9.903097478624744e-52,3.507725174302096e-50
Dmel_CG11848,15.110569,0.86539245,1.379443146948619e-51,4.872919998401022e-50
Dmel_CG10960,15.101904,0.7259241,1.5732491463426499e-51,5.542645316913877e-50
Dmel_CG17828,15.096719,1.1421167,1.701945235163938e-51,5.980016667189655e-50
Dmel_CG16711,15.095768,0.47443932,1.7266558154583424e-51,6.050662418916821e-50
Dmel_CG3151,15.089651,0.42389193,1.8944067286717201e-51,6.6208507503923065e-50
Dmel_CG43395,15.084783,0.30632487,2.0394493697575106e-51,7.108860522011525e-50
Dmel_CG42337,15.056837,0.5428458,3.1132944555216e-51,1.0823228158732631e-49
Dmel_CG9108,15.04483,0.46044326,3.73287038294027e-51,1.2942915488711898e-49
Dmel_CG31324,15.025067,0.5528917,5.031017747773475e-51,1.739805374302401e-49
Dmel_CG34186,15.021934,1.298784,5.2746547539373215e-51,1.8192713417714e-49
Dmel_CG6966,14.990774,0.60187167,8.436417423655221e-51,2.9021717634621274e-49
Dmel_CG8529,14.950119,0.60208905,1.554711941392857e-50,5.2791911167554355e-49
Dmel_CG5212,14.936925,0.69669306,1.8952040912203333e-50,6.418782722352165e-49
Dmel_CG32982,14.869982,0.8110338,5.162705962126541e-50,1.744039050084958e-48
Dmel_CG2984,14.868155,0.6749721,5.305545912336632e-50,1.7876968931798892e-48
Dmel_CG44011,14.812885,0.88016975,1.2093486941915532e-49,4.064463220043785e-48
Dmel_CG34114,14.802649,0.43738243,1.4082582478148653e-49,4.720898376156925e-48
Dmel_CG32758,14.800126,0.8203962,1.4620923101497214e-49,4.8888944141673e-48
Dmel_CG31998,14.793727,0.5645513,1.6079855397402642e-49,5.3630807050068054e-48
Dmel_CG10192,14.783455,0.53778166,1.873073149849991e-49,6.231406142323729e-48
Dmel_CG11985,14.76865,1.4241879,2.3334077345906313e-49,7.74326036370088e-48
Dmel_CG31635,14.704036,0.5156348,6.0729876180675496e-49,2.005154027362454e-47
Dmel_CG3204,14.684172,0.7477173,8.142286143599021e-49,2.6816486770184145e-47
Dmel_CG9674,14.680139,0.46708268,8.641328421645669e-49,2.838892419721143e-47
Dmel_CG6930,14.646627,0.44870725,1.4157087021057823e-48,4.627817923973156e-47
Dmel_CG8602,14.621107,0.5710643,2.0602411840604317e-48,6.71802218355785e-47
Dmel_CG1587,14.616347,0.6425329,2.2094134136279424e-48,7.186609323882373e-47
Dmel_CG32206,14.593385,0.55757636,3.094544157529798e-48,1.0040840684962736e-46
Dmel_CG11081,14.582649,0.44282228,3.621829361303199e-48,1.172277330957767e-46
Dmel_CG1664,14.565534,0.8529671,4.653344554733531e-48,1.5024471939497134e-46
Dmel_CG8671,14.465469,0.44327876,2.0023350703532035e-47,6.417728087685718e-46
Dmel_CG12950,14.464385,0.7846518,2.0341510456913407e-47,6.503839146333311e-46
Dmel_CG1821,14.445123,0.31020162,2.6907883553484796e-47,8.58243926641611e-46
Dmel_CG1765,14.437094,0.4822759,3.0232476177301765e-47,9.619490785615556e-46
Dmel_CG5907,14.390608,0.542239,5.927272854339288e-47,1.881408033306101e-45
Dmel_CG32529,14.386488,0.4641676,6.291043832114768e-47,1.992062819224582e-45
Dmel_CG43227,14.359175,0.53035456,9.333130917064692e-47,2.94823734089296e-45
Dmel_CG10695,14.358117,0.7921834,9.476644702416264e-47,2.986392998428109e-45
Dmel_CG42450,14.357902,0.36996472,9.50615009041484e-47,2.988524362156493e-45
Dmel_CG1976,14.3474245,0.41603732,1.1056766636168266e-46,3.4677081232908637e-45
Dmel_CG4894,14.313353,0.4382803,1.8059226468117214e-46,5.650387976607818e-45
Dmel_CG42402,14.262027,0.50012475,3.7733231218098745e-46,1.1750056669124066e-44
Dmel_CG10706,14.246854,0.3787913,4.689382902260847e-46,1.4568127829458583e-44
Dmel_CG10392,14.236308,0.5796925,5.453289084465715e-46,1.6901337702585842e-44
Dmel_CG12414,14.202018,0.4740579,8.901185655525298e-46,2.745785931907463e-44
Dmel_CG40472,14.14541,3.248163,1.9935153852373178e-45,6.106476847879625e-44
Dmel_CG17515,14.128664,1.2223642,2.5289816113955495e-45,7.728685431476492e-44
Dmel_CG13364,14.041429,0.6102144,8.69422546243437e-45,2.63858699311432e-43
Dmel_CG17883,14.038618,0.5320479,9.045888728178591e-45,2.7389867229722316e-43
Dmel_CG9932,14.009842,0.48764956,1.3570687341783604e-44,4.099595456514445e-43
Dmel_CG8385,14.00639,0.4534987,1.4246634435924396e-44,4.293922548680791e-43
Dmel_CG46301,13.981837,0.7969382,2.012247166877625e-44,6.037200917794263e-43
Dmel_CG1956,13.951115,0.4150034,3.097283127425993e-44,9.25031763125113e-43
Dmel_CG12348,13.945932,0.189053,3.330682055430174e-44,9.924828319820389e-43
Dmel_CG5830,13.909168,1.1885811,5.572401694114786e-44,1.656717888288742e-42
Dmel_CG9056,13.881004,0.5617901,8.257817634494743e-44,2.4440536381733204e-42
Dmel_CG1705,13.879111,0.60206854,8.478849040601217e-44,2.5038327020795638e-42
Dmel_CG32772,13.866757,0.6399181,1.0072818088081915e-43,2.967867768957051e-42
Dmel_CG31000,13.826678,0.36014232,1.7595939780519487e-43,5.1613447467813964e-42
Dmel_CG4898,13.812742,0.4364573,2.135438133567386e-43,6.235953891824226e-42
Dmel_CG12858,13.77893,0.4639171,3.412923030509368e-43,9.900490407047152e-42
Dmel_CG34250,13.7636175,0.78284496,4.2187688540105776e-43,1.221119857060639e-41
Dmel_CG18389,13.752727,0.45489967,4.904601681979838e-43,1.4165136418219132e-41
Dmel_CG5627,13.739271,0.5101565,5.906728482539421e-43,1.7021999778300553e-41
Dmel_CG1554,13.718067,0.66405916,7.914770173765955e-43,2.2758861018262238e-41
Dmel_CG43921,13.680015,0.4156163,1.3366636072520664e-42,3.8351739001963767e-41
Dmel_CG6702,13.658114,0.3666018,1.806000147145623e-42,5.170511532383579e-41
Dmel_CG1693,13.648929,0.4728644,2.048687762384827e-42,5.852566496847612e-41
Dmel_CG42788,13.639792,0.72926116,2.322217847086108e-42,6.619580201422678e-41
Dmel_CG5934,13.632813,1.249336,2.555368750834447e-42,7.26842007677824e-41
Dmel_CG3712,13.599361,0.97948825,4.039457129329066e-42,1.144019528804165e-40
Dmel_CG7776,13.57329,0.5146994,5.767399645821078e-42,1.6298795429190277e-40
Dmel_CG3779,13.545188,0.47529638,8.459657666891143e-42,2.3804788308483192e-40
Dmel_CG12530,13.534126,1.3053939,9.834433503170864e-42,2.7614164672044512e-40
Dmel_CG11533,13.531489,0.43325436,1.0193748050344806e-41,2.8562056104388293e-40
Dmel_CR40469,13.528536,0.89667785,1.0611556477948666e-41,2.9669460356749665e-40
Dmel_CG2204,13.514184,0.36093667,1.289771261425925e-41,3.5984892030569173e-40
Dmel_CG10579,13.420504,0.3919995,4.585882345722597e-41,1.271598261528823e-39
Dmel_CG1021,13.418461,0.6770477,4.713993607273985e-41,1.3041387366986827e-39
Dmel_CG10155,13.4107,0.3884348,5.234245309546201e-41,1.4450255800997192e-39
Dmel_CG3305,13.404121,0.46703574,5.719658519996659e-41,1.575723954114803e-39
Dmel_CG16707,13.397626,0.7424952,6.242865266806908e-41,1.7162655328684012e-39
Dmel_CG32711,13.377263,0.6589652,8.211605290647846e-41,2.2480980234250698e-39
Dmel_CG11352,13.374415,0.2033028,8.532195983005614e-41,2.3310101333196835e-39
Dmel_CG42684,13.356985,0.54114896,1.0784382371823148e-40,2.9341111542055482e-39
Dmel_CG9381,13.3541155,0.39772066,1.1208086054630294e-40,3.0430879926424934e-39
Dmel_CG18285,13.337506,0.35339868,1.4006630710781326e-40,3.7950749313479874e-39
Dmel_CG3726,13.245955,0.58025646,4.7618470281052366e-40,1.2849164639903677e-38
Dmel_CG8245,13.231348,0.57731265,5.7840237262478025e-40,1.5543528790720322e-38
Dmel_CG44167,13.145046,0.5879389,1.8169505734335914e-39,4.87276479295731e-38
Dmel_CG1275,13.132907,1.64012,2.1330739884299125e-39,5.708905352740831e-38
Dmel_CG17228,13.121315,0.36099553,2.485829528454827e-39,6.639488990533512e-38
